taxonId,superkingdom,genus,species
2528027,2,,2528027
2528028,2,,2528028
2528029,2,,2528029
2528030,2,,2528030
2528031,2,,2528031
2528032,2,,2528032
2528033,2,,2528033
2528034,2,,2528034
2528035,2,,2528035
2528036,2,1060,2528036
2528037,2,538,2528037
2528174,2,,2528174
2528175,2,401469,2528175
2528176,2,1579476,2528176
2528202,2,,2528202
2528203,2,816,2528203
2528206,2,1649495,2528206
2528208,2,70994,2528208
2528211,2,286,2528211
2528239,2,357,2528239
2528243,2,1851,2528243
2528244,2,265,2528244
2528245,2,444599,2528245
2528527,2,2717331,2528527
2528630,2,92793,2528630
2528631,2,2705385,2528631
2528639,2,377315,2528639
2528642,2,2723776,2528642
2528664,2,286,2528664
2528693,2,1443919,2528693
2528712,2,,2528712
2528713,2,1298,2528713
2528715,2,1822464,2528715
2528957,2,1763,2528957
2528958,2,1386,2528958
2528961,2,1386,2528961
2528962,2,1696,2528962
2528966,2,29521,2528966
2528971,2,352,353
2528979,2,2742,2528979
2529032,2,2045416,2529032
2529121,2,544,2529121
2529274,2,84567,2529274
2529275,2,28263,2529275
2529298,2,292691,2529298
2529379,2,28253,2529379
2529380,2,1330547,2529380
2529381,2,547,2529381
2529382,2,547,2529382
2529383,2,396811,2529383
2529384,2,150830,2529384
2529386,2,1386,2529386
2529389,2,13687,2529389
2529433,2,237,2529433
252967,2,146,252967
2529835,2,469,2529835
2529836,2,469,2529836
2529837,2,469,2529837
2529838,2,469,2529838
2529839,2,469,2529839
2529840,2,469,2529840
2529841,2,469,2529841
2529842,2,469,2529842
2529843,2,469,2529843
2529844,2,469,2529844
2529845,2,469,2529845
2529846,2,469,2529846
2529847,2,469,2529847
2529848,2,469,2529848
2529849,2,469,2529849
2529850,2,469,2529850
2529851,2,469,2529851
2529852,2,,2529852
2529853,2,,2529853
2529854,2,,2529854
2529855,2,1125,1126
2529856,2,84565,2529856
2529859,2,33877,2529859
2529860,2,237,2529860
2529861,2,1443919,2529861
253,2,59732,253
2530043,2,1924110,2530043
2530044,2,1017280,2530044
2530045,2,906,2530045
2530046,2,133925,2530046
2530049,2,1060,2530049
2530200,2,111500,2530200
2530201,2,28253,2530201
2530339,2,104267,2530339
2530340,2,125287,2530340
2530364,2,1988,2530364
2530365,2,1988,2530365
2530366,2,1988,2530366
2530367,2,1988,2530367
2530368,2,1988,2530368
2530369,2,1988,2530369
2530370,2,1988,2530370
2530371,2,1988,2530371
2530372,2,281472,2530372
2530373,2,281472,2530373
2530374,2,281472,2530374
2530375,2,182639,2530375
2530376,2,1873,2530376
2530377,2,1873,2530377
2530378,2,1873,2530378
2530379,2,1873,2530379
2530380,2,1873,2530380
2530381,2,1873,2530381
2530382,2,83681,2530382
2530383,2,83681,2530383
2530384,2,1835,2530384
2530385,2,1835,2530385
2530386,2,1835,2530386
2530387,2,1835,2530387
2530388,2,1883,2530388
2530390,2,1918540,2530390
2530391,2,2518495,2530391
2530392,2,2518495,2530392
2530393,2,1918540,2530393
2530451,2,174951,2530451
2530452,2,84567,2530452
2530453,2,84567,2530453
2530454,2,84567,2530454
2530455,2,84567,2530455
2530456,2,84567,2530456
253184,2,253183,253184
253237,2,286,253237
253239,2,253238,253239
253257,2,2719231,253257
253454,10239,10882,118027
253628,2759,1494215,253628
253700,10239,12176,253700
253701,10239,12176,253701
253702,10239,12176,253702
253703,2,44249,253703
253839,2,1883,253839
254,2,59732,254
254056,2759,40354,254056
254161,2,286,254161
2541721,2,120831,2541721
2541722,2,237,2541722
2541723,2,1883,2541723
2541724,2,237,2541724
2541725,2,237,2541725
2541726,2,33882,2541726
2541727,2,292691,2541727
2541728,2,2699245,2541728
2541729,2,1608404,2541729
2541730,2,1854,2541730
2541731,2,237,2541731
2541732,2,237,2541732
2541733,2,237,2541733
2541734,2,237,2541734
254246,2,254245,254246
254247,2,254245,254247
254252,10239,1623305,254252
254356,2,1400060,254356
254357,2,289239,254357
254358,2,1301,1336
2543737,2,237,2543737
254406,2,573139,254406
2544896,2,2053,2544896
2545247,2,1883,2545247
2545264,2,2745,2545264
2545266,2,59753,2545266
2545267,2,1763,2545267
2545413,2,2737,2545413
2545414,2,2737,2545414
2545454,2,286,2545454
2545455,2,1769012,2545455
2545464,2,561,2545464
2545465,2,1301,2545465
2545466,2,561,2545466
2545467,2,1301,2545467
2545468,2,2040,2545468
2545469,2,2745,2545469
2545631,2,33882,2545631
2545632,2,67575,2545632
2545633,2,237,2545633
2545717,2,1817,2545717
2545719,2,68,2545719
2545753,2,44249,2545753
2545754,2,1298,2545754
2545755,2,1041,2545755
2545756,2,1914026,2545756
2545757,2,1827,2545757
2545760,2,44249,2545760
2545761,2,1789690,2545761
2545799,2,1016,2545799
2545983,2,125216,2545983
2546095,2,2745,2546095
2546102,2,286130,2546102
2546219,2,,2546219
2546226,2,490567,2546226
2546227,2,60136,2546227
2546320,2,1827,2546320
2546344,2,2027529,2546344
2546350,2,544,2546350
2546351,2,73918,2546351
2546443,2,106589,2546443
2546446,2,1822464,2546446
2546448,2,28453,2546448
2546450,2,40323,2546450
254711,10239,12141,254711
2547244,2,1813,2547244
2547392,2,,2547392
2547393,2,1822464,2547393
2547394,2,237,2547394
2547395,2,44249,2547395
2547396,2,1663,2547396
2547397,2,97050,2547397
2547398,2,246875,2547398
2547399,2,1822464,2547399
2547400,2,286,2547400
2547401,2,590,28901
2547402,2,590,28901
2547404,2,74030,2547404
2547429,2,460073,2547429
254757,2,1386,254757
254758,2,1386,254758
2547598,2,2742,2547598
2547600,2,59732,2547600
2547601,2,1111,2547601
2547811,2,1386,2547811
2547833,2,1068904,2547833
2547834,2,547,2547834
254785,2,1301,254785
254787,2,1742990,254787
2547960,2,1663,2547960
2547961,2,379,2547961
2547962,2,551,2547962
2547970,2,2547964,2547970
2548455,2,1485,2548455
2548456,2,1883,2548456
254945,2,943,779
254955,2,111500,254955
255045,2,374,255045
255066,10239,12195,255066
255131,10239,1623297,255131
255205,2,255204,255205
2552189,2,157226,2552189
255238,10239,12316,255238
255247,2,1329200,255247
255248,2,1243,255248
255255,10239,12163,255255
2552766,2,2661844,2552766
2552942,2,1648497,2552942
2552945,2,1518149,2552945
2552946,2,158483,2552946
255431,10239,,255431
255451,2,286,255451
255457,2,528,255457
255470,2,61434,61435
255507,2,28196,255507
255519,2,1903434,255519
255520,10239,12141,255520
255521,10239,12141,255521
2555642,2,67572,2555642
2555643,2,67572,2555643
2555644,2,547,2555644
2555724,2,286,2555724
2555725,2,33882,2555725
2555782,2,41275,2555782
2555866,2,69578,2555866
2555867,2,69578,2555867
2555868,2,69578,2555868
255587,10239,12141,255587
2555884,2,497,2555884
2555897,2,157226,2555897
2555898,2,13687,2555898
2555902,2,,2555902
255705,2,1883,255705
255719,2,32199,9
255723,2,84108,255723
2557994,2,28453,2557994
2558042,2,122277,2558042
2558244,2,,2558244
2558245,2,,2558245
2558276,2,1301,2558276
2558277,2,117563,2558277
2558278,2,397864,2558278
2558279,2,1301,2558279
2558280,2,745,2558280
2558281,2,1378,2558281
2558282,2,375288,2558282
2558283,2,482,2558283
2558284,2,1301,2558284
2558286,2,1883,2558286
2558360,2,1223423,2558360
2558361,2,1649499,2558361
2558362,2,1775688,2558362
2558903,2,1223423,2558903
2558904,2,1223423,2558904
2558918,2,1839,2558918
2558931,2,,2558931
2559073,2,1912216,2559073
2559074,2,286,2559074
2559075,2,286,2559075
2559236,2,1883,2559236
2559237,2,,2559237
2559571,2,1209327,2559571
2559593,2,1707,2559593
2559600,2,28453,2559600
2559601,2,83614,2559601
2559605,2,1883,2559605
2559606,2,38501,2559606
2559607,2,38501,2559607
2559608,2,38501,2559608
2559609,2,38501,2559609
2559610,2,1860,2559610
2559611,2,1763,2559611
2559612,2,38501,2559612
2559614,2,1827,2559614
2559615,2,963,2559615
2559616,2,963,2559616
2559617,2,963,2559617
2559704,2,1485,2559704
2559705,2,1485,2559705
2559706,2,1017280,2559706
2559707,2,1350,2559707
2559708,2,1485,2559708
2559709,2,1485,2559709
2559804,2,13687,2559804
255984,2,1041,255984
2559914,2,1578,2559914
2559915,2,1578,2559915
2559916,2,1578,2559916
2559917,2,1578,2559917
2559918,2,1578,2559918
2559919,2,1578,2559919
2559920,2,1578,2559920
2559921,2,1578,2559921
2559922,2,1578,2559922
2559923,2,1578,2559923
2559924,2,1350,2559924
2559925,2,1350,2559925
2559926,2,1350,2559926
2559927,2,1350,2559927
2559928,2,46255,2559928
2559929,2,1350,2559929
256,2,76831,256
2560010,2,1654,2560010
2560021,2,33882,2560021
2560022,2,1654,2560022
2560027,2,79206,2560027
2560052,2,1663,2560052
2560053,2,265,2560053
2560054,2,374,2560054
2560055,2,374,2560055
2560056,2,374,2560056
2560057,2,196080,2560057
2560058,2,41275,2560058
2560515,10239,12289,2560515
2560607,10239,1982900,2560607
2560614,10239,12036,2560614
2560719,10239,2560147,2560719
2560720,10239,2560163,2560720
2560721,10239,2560163,2560721
2560722,10239,2560158,2560722
2560838,10239,,2560838
2560852,2,102106,2560852
2560861,2,,2560861
2561897,2,75687,2561897
2561920,2,1883,2561920
2561921,2,265,2561921
2561922,2,2040,2561922
2561923,2,400634,2561923
2561924,2,41275,2561924
2561925,2,41275,2561925
2561926,2,245876,2561926
2561927,2,547,2561927
2561928,2,570,2561928
2561929,2,,2561929
2561931,2,149698,2561931
2561932,2,75654,2561932
2561933,2,110932,2561933
2561934,2,987053,2561934
2562153,2,149698,2562153
2562278,2,246875,2562278
2562279,2,1679449,2562279
2562282,2,2745,2562282
2562283,2,1861863,2562283
2562284,2,556257,2562284
2562294,2,253255,2562294
2562307,2,379,2562307
2562308,2,68287,2562308
2562309,2,379,2562309
2562310,2,379,2562310
2562311,2,125216,2562311
2562312,2,46913,2562312
2562313,2,125216,2562313
2562314,2,1866885,2562314
2562315,2,44249,2562315
2562316,2,149698,2562316
2562317,2,1060,2562317
2562439,2,2100764,2562439
2562449,2,544,2562449
2562450,2,590,2562450
2562451,2,2737,2562451
2562452,2,70994,2562452
2562453,2,2282523,2562453
2562524,2,1678,2562524
2562581,2,1883,2562581
2562582,2,41275,2562582
2562655,2,60136,2562655
2562668,2,1822464,2562668
2562669,2,1822464,2562669
2562670,2,1822464,2562670
2562681,2,2651583,2562681
2562682,2,475794,2562682
2562683,2,237,2562683
2562684,2,444459,2562684
2562685,2,1068904,2562685
2562705,2,,2562705
2562762,2,198705,2562762
2562792,2,32,2562792
2562793,2,32,2562793
2562794,2,32,2562794
2562797,2,32,2562797
2562798,2,32,2562798
2562799,2,32,2562799
2562800,2,32,2562800
2562806,2,2562805,2562806
2562824,2,323449,2562824
2562860,2,261827,2562860
2562891,2,561,2562891
2562892,2,76831,2562892
2562948,2,,2562948
2562949,2,657,2562949
2563099,2,1883,2563099
2563100,2,1883,2563100
2563101,2,1883,2563101
2563102,2,1883,2563102
2563103,2,1883,2563103
2563104,2,1883,2563104
2563105,2,1883,2563105
2563106,2,1883,2563106
2563107,2,1883,2563107
2563114,2,89966,2563114
2563443,2,1654931,2563443
2563444,2,84567,2563444
2563601,2,53246,2563601
2563602,2,1883,2563602
2563896,2,198251,2563896
2563899,2,,2563899
2563900,2,,2563900
2563901,2,,2563901
2563902,2,,2563902
2563903,2,,2563903
2563904,2,,2563904
2563905,2,,2563905
2563906,2,,2563906
2563907,2,,2563907
2563908,2,,2563908
2563909,2,,2563909
2563910,2,,2563910
2563911,2,,2563911
2563912,2,,2563912
2563914,2,,2563914
2563915,2,,2563915
2563916,2,,2563916
2563917,2,,2563917
2563918,2,,2563918
2563920,2,,2563920
2563921,2,68287,2563921
2563922,2,68287,2563922
2563923,2,68287,2563923
2563924,2,68287,2563924
2563925,2,68287,2563925
2563926,2,68287,2563926
2563927,2,68287,2563927
2563928,2,68287,2563928
2563929,2,68287,2563929
2563930,2,68287,2563930
2563931,2,68287,2563931
2563932,2,68287,2563932
2563934,2,68287,2563934
2563936,2,68287,2563936
2563937,2,68287,2563937
2563938,2,68287,2563938
2563939,2,68287,2563939
2563940,2,68287,2563940
2563941,2,68287,2563941
2563942,2,68287,2563942
2563943,2,68287,2563943
2563944,2,68287,2563944
2563945,2,68287,2563945
2563946,2,68287,2563946
2563947,2,68287,2563947
2563948,2,68287,2563948
2563949,2,68287,2563949
2563950,2,68287,2563950
2563951,2,68287,2563951
2563952,2,68287,2563952
2563953,2,68287,2563953
2563954,2,68287,2563954
2563955,2,68287,2563955
2563956,2,68287,2563956
2563957,2,68287,2563957
2563958,2,68287,2563958
2563959,2,68287,2563959
2563960,2,68287,2563960
2563961,2,68287,2563961
2563963,2,68287,2563963
2563964,2,68287,2563964
2563965,2,68287,2563965
2563966,2,68287,2563966
2563967,2,68287,2563967
2563968,2,68287,2563968
2563969,2,68287,2563969
2563970,2,68287,2563970
2563971,2,68287,2563971
2564040,2,171,2564040
2564098,2,1883,2564098
2564099,2,1263,2564099
2564100,2,329857,2564100
2564231,2,590,28901
2564310,2,590,28901
2564436,2,590,28901
256466,2,286,256466
2565365,2,76890,2565365
2565366,2,1663,2565366
2565367,2,291183,2565367
2565368,2,286,2565368
256548,10239,10803,1511892
2565549,2,226,2565549
2565554,2,165695,2565554
2565555,2,13687,2565555
2565556,2,165697,2565556
2565557,2,497,2565557
2565558,2,47420,2565558
2565559,2,40323,2565559
2565560,2,1827,2565560
2565561,2,1827,2565561
2565572,2,577310,2565572
2565573,2,586,2565573
2565624,2,596707,2565624
2565777,2,2565776,2565777
2565782,2,83614,2565782
2565783,2,414371,2565783
256591,10239,12195,256591
2565914,2,547,2565914
2565924,2,237,2565924
2565925,2,329857,2565925
2565926,2,44249,2565926
2565928,2,662,2565928
2565930,2,12960,2565930
2565932,2,12960,2565932
2565933,2,1434022,2565933
2565934,2,501022,2565934
2566012,2,544,2566012
2566013,2,1707,2566013
256701,2,1742989,256701
256729,10239,10494,256729
2567861,2,,2567861
2567878,2,657,2567878
2567881,2,169133,2567881
2567883,2,169133,2567883
2567884,2,1827,2567884
2567896,2,55,2567896
2567934,2,33882,2567934
2567936,2,963,2567936
2567937,2,84567,2567937
2567941,2,1386,2567941
2567942,2,2063,2567942
2567944,2,44249,2567944
256821,2,256818,256821
256839,2,22,256839
2568653,2,1298,2568653
2568654,2,1298,2568654
2568878,2,1386,2568878
2569479,2,1502941,2569479
2569534,2,1125,1126
2569535,2,22,2569535
2569536,2,22,2569536
2569538,2,44011,2569538
2569539,2,44011,2569539
2569540,2,429014,2569540
2569541,2,429014,2569541
2569542,2,429014,2569542
2569543,2,40413,2569543
2569586,10239,694013,2569586
2569761,2,1839,2569761
2569762,2,1839,2569762
2569763,2,354354,2569763
2569853,2,1883,2569853
2569855,2,1883,2569855
2569858,2,1883,2569858
2569859,2,1883,2569859
256994,10239,10475,2032563
2570190,2,349,2570190
2570191,2,33057,2570191
2570192,2,73029,2570192
2570193,2,73029,2570193
2570226,2,2651583,2570226
2570227,2,2651583,2570227
2570228,2,55080,2570228
2570229,2,1632780,2570229
2570300,10239,2560112,2060092
2570301,10239,2560112,2060093
2570323,2,2682247,2570323
2570350,2,2742,2570350
2570351,2,2742,2570351
2570352,2,131079,2570352
2570353,2,659428,2570353
2570354,2,74317,2570354
2570355,2,404235,2570355
2570356,2,40222,2570356
2570357,2,2745,2570357
2570561,2,49277,2570561
2570926,2,1849718,2570926
2570927,2,58113,2570927
2571021,2,1883,2571021
2571029,2,43668,2571029
2571030,2,323449,2571030
2571103,2,53246,2571103
2571105,2,286,2571105
2571115,2,83618,2571115
2571125,2,1883,2571125
2571127,2,1485,2571127
2571128,2,1485,2571128
2571129,2,286,2571129
2571141,2,1883,2571141
2571143,2,1827,2571143
2571147,2,109262,2571147
2571148,2,585890,2571148
2571150,2,1295327,2571150
2571155,2,28453,2571155
2571161,2,2571160,2571161
2571175,2,,2571175
2571270,2,84567,2571270
2571271,2,84567,2571271
2571272,2,84567,2571272
2571273,2,84567,2571273
2571746,2,32008,2571746
2571747,2,1822464,2571747
2571748,2,1822464,2571748
2571749,2,165696,2571749
2571750,2,2737,2571750
2572036,2,,2572036
2572037,2,,2572037
2572047,2,194,2572047
2572048,2,194,2572048
2572049,2,194,2572049
2572051,2,194,2572051
2572052,2,194,2572052
2572053,2,194,2572053
2572054,2,194,2572054
2572055,2,194,2572055
2572056,2,194,2572056
2572057,2,194,2572057
2572058,2,194,2572058
2572060,2,194,2572060
2572061,2,194,2572061
2572062,2,194,2572062
2572063,2,194,2572063
2572066,2,194,2572066
2572070,2,194,2572070
2572071,2,194,2572071
2572072,2,194,2572072
2572073,2,194,2572073
2572076,2,194,2572076
2572077,2,194,2572077
2572078,2,194,2572078
2572079,2,194,2572079
2572080,2,194,2572080
2572081,2,194,2572081
2572086,2,194,2572086
2572087,2,,2572087
2572088,2,,2572088
2572089,2,,2572089
2572115,2,1386,2572115
2572196,2,84567,2572196
2572203,2,120831,2572203
2572245,2,1518149,2572245
2572246,2,517,2572246
2572576,2,13687,2572576
2572577,2,288793,2572577
2572594,2,76831,2572594
2572595,2,237,2572595
2572675,2,379,2572675
2572676,2,379,2572676
2572677,2,379,2572677
2572678,2,379,2572678
2572682,2,44260,2572682
2572683,2,44260,2572683
2572684,2,83614,2572684
257274,2,1817,257274
2572881,2,963,2572881
2572882,2,32008,2572882
2572883,2,286,2572883
2572884,2,286,2572884
2572885,2,286,2572885
2572886,2,286,2572886
2572887,2,286,2572887
2572888,2,286,2572888
2572889,2,286,2572889
2572890,2,286,2572890
2572891,2,286,2572891
2572892,2,286,2572892
2572893,2,286,2572893
2572894,2,286,2572894
2572895,2,286,2572895
2572896,2,53335,2572896
2572897,2,33877,2572897
2572899,2,1873,2572899
2572902,2,1129,2572902
2572903,2,1883,2572903
2572904,2,1873,2572904
2572905,2,1873,2572905
2572906,2,1873,2572906
2572907,2,1883,2572907
2572908,2,1883,2572908
2572909,2,1663,2572909
2572910,2,55080,2572910
2572911,2,286,2572911
2572912,2,1386,2572912
2572913,2,165695,2572913
2572914,2,165695,2572914
2572915,2,165695,2572915
2572916,2,963,2572916
2572917,2,963,2572917
2572918,2,963,2572918
2572919,2,32008,2572919
2572920,2,32008,2572920
2572923,2,662,2572923
257309,2,1716,1717
2573093,2,713,2573093
257310,2,517,518
257311,2,517,519
257313,2,517,520
257314,2,1578,33959
257363,2,780,785
257438,2,441,257438
257463,10239,310684,257463
257464,10239,12270,257464
257468,10239,39725,324685
2574727,2,202746,2574727
2574732,2,82345,2574732
2574734,2,1647190,2574734
2574798,2,1386,2574798
2575361,2,22,2575361
2575373,2,1839,2575373
2575374,2,1663,2575374
2575375,2,53335,2575375
2575437,2,60136,2575437
2575440,2,1839,2575440
2575441,2,182639,2575441
2575442,2,28443,2575442
2575443,2,1177,2575443
2575510,2,1129,2575510
2575511,2,1129,2575511
2575512,2,1129,2575512
2575513,2,1129,2575513
2575514,2,1129,2575514
2575515,2,1129,2575515
2575516,2,1129,2575516
2575567,2,466108,2575567
2575699,2,308865,2575699
2575739,2,75,2575739
2575815,2,286104,2575815
2575830,2,1386,2575830
2575867,2,2675671,2575867
2575922,2,561,2575922
2575923,2,1696,2575923
2576035,2,1663,2576035
2576036,2,1839,2576036
2576037,2,28196,2576037
2576038,2,655352,2576038
2576071,2,2717700,2576071
2576211,2,120831,2576211
2576304,2,237,2576304
2576305,2,28065,2576305
2576306,2,33882,2576306
2576307,2,44258,2576307
2576308,2,53460,2576308
2576356,2,1386,2576356
2576376,2,1301,2576376
2576377,2,204037,2576377
2576383,2,74030,2576383
2576384,2,2742,2576384
2576406,2,544,2576406
2576407,2,544,2576407
2576409,2,544,2576409
2576410,2,544,2576410
2576411,2,544,2576411
2576412,2,544,2576412
2576413,2,544,2576413
2576414,2,544,2576414
2576415,2,544,2576415
2576416,2,544,2576416
2576417,2,544,2576417
2576418,2,544,2576418
2576419,2,544,2576419
2576420,2,544,2576420
2576421,2,544,2576421
2576422,2,544,2576422
2576423,2,544,2576423
2576424,2,544,2576424
2576425,2,544,2576425
2576426,2,544,2576426
2576427,2,544,2576427
2576428,2,544,2576428
2576429,2,544,2576429
2576430,2,544,2576430
2576431,2,544,2576431
2576432,2,544,2576432
2576433,2,544,2576433
2576434,2,544,2576434
2576435,2,544,2576435
2576436,2,544,2576436
2576606,2,2518495,2576606
2576607,2,332157,2576607
2576756,2,2576755,2576756
2576757,2,53335,2576757
2576758,2,53335,2576758
2576759,2,53335,2576759
2576760,2,53335,2576760
2576761,2,53335,2576761
2576762,2,53335,2576762
2576763,2,53335,2576763
2576776,2,,2576776
2576777,2,59732,2576777
2576829,2,469,2576829
2576837,2,1742993,2576837
2576838,2,1742993,2576838
2576839,2,1742993,2576839
2576840,2,48073,2576840
2576841,2,2745,2576841
2576891,2,2576890,2576891
2576905,2,2005,2576905
2576942,2,299261,2576942
257708,2,125216,257708
2577098,2,1883,2577098
257758,2,1301,257758
2577863,2,590,28901
2578104,2,33882,2578104
2578105,2,286,2578105
2578106,2,84567,2578106
2578107,2,1663,2578107
